GMP,Gimpo International Airport,South Korea,Seoul
SWU,Suwon Airport,South Korea,Suwon
KPO,Pohang Airport (G-815/K-3),South Korea,Pohang
TAE,Daegu Airport,South Korea,Taegu
YEC,Yecheon Airbase,South Korea,Yechon
OKA,Naha Airport,Japan,Okinawa
,Ie Shima Auxiliary Air Base,Japan,Iejima
DNA,Kadena Air Base,Japan,Kadena
ISG,New Ishigaki Airport,Japan,Ishigaki
UEO,Kumejima Airport,Japan,Kumejima
MMD,Minami-Daito Airport,Japan,Minami Daito
MMY,Miyako Airport,Japan,Miyako
KTD,Kitadaito Airport,Japan,Kitadaito
SHI,Shimojishima Airport,Japan,Shimojishima
TRA,Tarama Airport,Japan,Tarama
RNJ,Yoron Airport,Japan,Yoron
,Futenma Marine Corps Air Station,Japan,Futema
OGN,Yonaguni Airport,Japan,Yonaguni Jima
MNL,Ninoy Aquino International Airport,Philippines,Manila
CBO,Awang Airport,Philippines,Cotabato
,Cagayan De Oro Airport,Philippines,Ladag
PAG,Pagadian Airport,Philippines,Pagadian
GES,General Santos International Airport,Philippines,Romblon
ZAM,Zamboanga International Airport,Philippines,Zamboanga
BAG,Loakan Airport,Philippines,Baguio
DTE,Daet Airport,Philippines,Daet
,Basa Air Base,Philippines,Floridablanca
,Lingayen Airport,Philippines,Lingayen
SJI,San Jose Airport,Philippines,San Jose
,Fernando Air Base,Philippines,Lipa
MBO,Mamburao Airport,Philippines,Mamburao
,Vigan Airport,Philippines,Vigan
BQA,Dr.Juan C. Angara Airport,Philippines,Baler
,Bagabag Airport,Philippines,Bagabag
TAC,Daniel Z. Romualdez Airport,Philippines,Tacloban
BCD,Bacolod-Silay Airport,Philippines,Bacolod
DGT,Sibulan Airport,Philippines,Dumaguete
MPH,Godofredo P. Ramos Airport,Philippines,Caticlan
,Guiuan Airport,Philippines,Guiuan
ILO,Iloilo International Airport,Philippines,Iloilo
KLO,Kalibo International Airport,Philippines,Kalibo
PPS,Puerto Princesa Airport,Philippines,Puerto Princesa
EUQ,Evelio Javier Airport,Philippines,San Jose
COC,Comodoro Pierrestegui Airport,Argentina,Concordia
GHU,Gualeguaychu Airport,Argentina,Gualeguaychu
JNI,Junin Airport,Argentina,Junin
PRA,General Urquiza Airport,Argentina,Parana
ROS,Islas Malvinas Airport,Argentina,Rosario
SFN,Sauce Viejo Airport,Argentina,Santa Fe
AEP,Jorge Newbery Airpark,Argentina,Buenos Aires
COR,Ingeniero Ambrosio Taravella Airport,Argentina,Cordoba
,Chamical Airport,Argentina,Gobernador Gordillo
FDO,San Fernando Airport,Argentina,San Fernando
,Mariano Moreno Airport,Argentina,Jose C. Paz
LPG,La Plata Airport,Argentina,La Plata
,Moron Airport,Argentina,Moron
EPA,El Palomar Airport,Argentina,El Palomar
HOS,Chos Malal Airport,Argentina,Chosmadal
GNR,Dr. Arturo H. Illia Airport,Argentina,Fuerte Gral Roca
MDZ,El Plumerillo Airport,Argentina,Mendoza
LGS,Comodoro D.R. Salomón Airport,Argentina,Malargue
AFA,Suboficial Ay Santiago Germano Airport,Argentina,San Rafael
CTC,Catamarca Airport,Argentina,Catamarca
SDE,Vicecomodoro Angel D. La Paz Aragonés Airport,Argentina,Santiago Del Estero
,Tinogasta Airport,Argentina,Tinogasta
IRJ,Capitan V A Almonacid Airport,Argentina,La Rioja
,Chilecito Airport,Argentina,Chilecito
TUC,Teniente Benjamin Matienzo Airport,Argentina,Tucuman
UAQ,Domingo Faustino Sarmiento Airport,Argentina,San Juan
RCU,Area De Material Airport,Argentina,Rio Cuarto
VDR,Villa Dolores Airport,Argentina,Villa Dolores
,La Quiaca Airport,Argentina,Laboulaye
,Marcos Juarez Airport,Argentina,Marcos Juarez
VME,Villa Reynolds Airport,Argentina,Villa Reynolds
LUQ,Brigadier Mayor D Cesar Raul Ojeda Airport,Argentina,San Luis
CNQ,Corrientes Airport,Argentina,Corrientes
RES,Resistencia International Airport,Argentina,Resistencia
FMA,Formosa Airport,Argentina,Formosa
IGR,Cataratas Del Iguazú International Airport,Argentina,Iguazu Falls
AOL,Paso De Los Libres Airport,Argentina,Paso De Los Libres
MCS,Monte Caseros Airport,Argentina,Monte Caseros
PSS,Libertador Gral D Jose De San Martin Airport,Argentina,Posadas
PRQ,Termal Airport,Argentina,Presidencia R.s.pena
SLA,Martin Miguel De Guemes International Airport,Argentina,Salta
JUJ,Gobernador Horacio Guzman International Airport,Argentina,Jujuy
ORA,Orán Airport,Argentina,Oran
,Laboulaye Airport,Argentina,La Quiaca
ELO,El Dorado Airport,Argentina,El Dorado
OYA,Goya Airport,Argentina,Goya
,Oberá Airport,Argentina,Obera
RCQ,Reconquista Airport,Argentina,Reconquista
UZU,Curuzu Cuatia Airport,Argentina,Curuzu Cuatia
EHL,El Bolson Airport,Argentina,El Bolson
CRD,General E. Mosconi Airport,Argentina,Comodoro Rivadavia
EQS,Brigadier Antonio Parodi Airport,Argentina,Esquel
REL,Almirante Marco Andres Zar Airport,Argentina,Trelew
VDM,Gobernador Castello Airport,Argentina,Viedma
PMY,El Tehuelche Airport,Argentina,Puerto Madryn
,Marambio Base,Antarctica,Marambio Base
PUD,Puerto Deseado Airport,Argentina,Puerto Deseado
RGA,Hermes Quijada International Airport,Argentina,Rio Grande
RGL,Piloto Civil N. Fernández Airport,Argentina,Rio Gallegos
USH,Malvinas Argentinas Airport,Argentina,Ushuaia
ULA,Capitan D Daniel Vazquez Airport,Argentina,San Julian
PMQ,Perito Moreno Airport,Argentina,Perito Moreno
RZA,Santa Cruz Airport,Argentina,Santa Cruz
BHI,Comandante Espora Airport,Argentina,Bahia Blanca
CSZ,Brigadier D.H.E. Ruiz Airport,Argentina,Colonel Suarez
OVR,Olavarria Airport,Argentina,Olavarria
GPO,General Pico Airport,Argentina,General Pico
OYO,Tres Arroyos Airport,Argentina,Tres Arroyos
,Bolivar Airport,Argentina,Bolivar
MDQ,Ástor Piazzola International Airport,Argentina,Mar Del Plata
NQN,Presidente Peron Airport,Argentina,Neuquen
PEH,Comodoro Pedro Zanni Airport,Argentina,Pehuajo
RSA,Santa Rosa Airport,Argentina,Santa Rosa
BRC,San Carlos De Bariloche Airport,Argentina,San Carlos De Bariloche
TDL,Héroes De Malvinas Airport,Argentina,Tandil
VLG,Villa Gesell Airport,Argentina,Villa Gesell
CUT,Cutral-Co Airport,Argentina,Cutralco
CPC,Aviador C. Campos Airport,Argentina,San Martin Des Andes
CDJ,Conceição do Araguaia Airport,Brazil,Conceicao Do Araguaia
,Campo Délio Jardim de Mattos Airport,Brazil,Rio De Janeiro
,Amapá Airport,Brazil,Amapa
AQA,Araraquara Airport,Brazil,Araracuara
AJU,Santa Maria Airport,Brazil,Aracaju
AFL,Piloto Osvaldo Marques Dias Airport,Brazil,Alta Floresta
ARU,Araçatuba Airport,Brazil,Aracatuba
BEL,Val de Cans/Júlio Cezar Ribeiro International Airport,Brazil,Belem
BGX,Comandante Gustavo Kraemer Airport,Brazil,Bage
PLU,Pampulha - Carlos Drummond de Andrade Airport,Brazil,Belo Horizonte
BFH,Bacacheri Airport,Brazil,Curitiba
,Major Brigadeiro Doorgal Borges Airport,Brazil,Barbacena
BSB,Presidente Juscelino Kubistschek International Airport,Brazil,Brasilia
BAU,Bauru Airport,Brazil,Bauru
BVB,Atlas Brasil Cantanhede Airport,Brazil,Boa Vista
BPG,Barra do Garças Airport,Brazil,Barra Do Garcas
CAC,Cascavel Airport,Brazil,Cascavel
,Cachimbo Airport,Brazil,Itaituba
CNF,Tancredo Neves International Airport,Brazil,Belo Horizonte
CGR,Campo Grande Airport,Brazil,Campo Grande
XAP,Serafin Enoss Bertaso Airport,Brazil,Chapeco
CLN,Brig. Lysias Augusto Rodrigues Airport,Brazil,Carolina
CCM,Diomício Freitas Airport,Brazil,Criciuma
,Canoas Air Force Base,Brazil,Porto Alegre
CAW,Bartolomeu Lisandro Airport,Brazil,Campos
CMG,Corumbá International Airport,Brazil,Corumba
CWB,Afonso Pena Airport,Brazil,Curitiba
CRQ,Caravelas Airport,Brazil,Caravelas
CXJ,Hugo Cantergiani Regional Airport,Brazil,Caxias Do Sul
CGB,Marechal Rondon Airport,Brazil,Cuiaba
CZS,Cruzeiro do Sul Airport,Brazil,Cruzeiro do Sul
PPB,Presidente Prudente Airport,Brazil,President Prudente
MAO,Eduardo Gomes International Airport,Brazil,Manaus
JCR,Jacareacanga Airport,Brazil,Jacare-acanga
,São Pedro da Aldeia Airport,Brazil,Sao Pedro Da Aldeia
IGU,Cataratas International Airport,Brazil,Foz Do Iguacu
FLN,Hercílio Luz International Airport,Brazil,Florianopolis
FEN,Fernando de Noronha Airport,Brazil,Fernando Do Noronha
,Furnas Airport,Brazil,Alpinopolis
FOR,Pinto Martins International Airport,Brazil,Fortaleza
GIG,Rio Galeão – Tom Jobim International Airport,Brazil,Rio De Janeiro
GJM,Guajará-Mirim Airport,Brazil,Guajara-mirim
GYN,Santa Genoveva Airport,Brazil,Goiania
,EMBRAER - Unidade Gavião Peixoto Airport,Brazil,Macae
GRU,Guarulhos - Governador André Franco Montoro International Airport,Brazil,Sao Paulo
GUJ,Guaratinguetá Airport,Brazil,Guaratingueta
ATM,Altamira Airport,Brazil,Altamira
ITA,Itacoatiara Airport,Brazil,Itaituba
ITB,Itaituba Airport,Brazil,Itaituba
IOS,Bahia - Jorge Amado Airport,Brazil,Ilheus
IPN,Usiminas Airport,Brazil,Ipatinga
ITR,Francisco Vilela do Amaral Airport,Brazil,Itumbiara
IMP,Prefeito Renato Moreira Airport,Brazil,Imperatriz
,Belém/Brigadeiro Protásio de Oliveira Airport,Brazil,Belem
JDF,Francisco de Assis Airport,Brazil,Juiz De Fora
JPA,Presidente Castro Pinto International Airport,Brazil,Joao Pessoa
JOI,Lauro Carneiro de Loyola Airport,Brazil,Joinville
CPV,Presidente João Suassuna Airport,Brazil,Campina Grande
VCP,Viracopos International Airport,Brazil,Campinas
LAJ,Lages Airport,Brazil,Lajes
LIP,Lins Airport,Brazil,Lins
LDB,Governador José Richa Airport,Brazil,Londrina
LAZ,Bom Jesus da Lapa Airport,Brazil,Bom Jesus Da Lapa
,Lagoa Santa Airport,Brazil,Lagoa Santa
MAB,João Correa da Rocha Airport,Brazil,Maraba
MEU,Monte Dourado Airport,Brazil,Almeirim
MGF,Regional de Maringá - Sílvio Nane Junior Airport,Brazil,Maringa
MOC,Mário Ribeiro Airport,Brazil,Montes Claros
PLL,Ponta Pelada Airport,Brazil,Manaus
MCZ,Zumbi dos Palmares Airport,Brazil,Maceio
MCP,Alberto Alcolumbre Airport,Brazil,Macapa
MVF,Dix-Sept Rosado Airport,Brazil,Mocord
,Campo de Marte Airport,Brazil,Sao Paulo
MNX,Manicoré Airport,Brazil,Manicore
NVT,Ministro Victor Konder International Airport,Brazil,Navegantes
GEL,Santo Ângelo Airport,Brazil,Santo Angelo
NAT,Governador Aluízio Alves International Airport,Brazil,Natal
OYK,Oiapoque Airport,Brazil,Oioiapoque
POA,Salgado Filho Airport,Brazil,Porto Alegre
PHB,Prefeito Doutor João Silva Filho Airport,Brazil,Parnaiba
POO,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Brazil,Pocos De Caldas
PFB,Lauro Kurtz Airport,Brazil,Passo Fundo
PET,João Simões Lopes Neto International Airport,Brazil,Pelotas
PNZ,Senador Nilo Coelho Airport,Brazil,Petrolina
PNB,Porto Nacional Airport,Brazil,Porto Nacional
PMG,Ponta Porã Airport,Brazil,Ponta Pora
PVH,Governador Jorge Teixeira de Oliveira Airport,Brazil,Porto Velho
RBR,Plácido de Castro Airport,Brazil,Rio Branco
REC,Guararapes - Gilberto Freyre International Airport,Brazil,Recife
SDU,Santos Dumont Airport,Brazil,Rio De Janeiro
RAO,Leite Lopes Airport,Brazil,Ribeirao Preto
SNZ,Santa Cruz Air Force Base,Brazil,Rio De Janeiro
SJK,Professor Urbano Ernesto Stumpf Airport,Brazil,Sao Jose Dos Campos
SLZ,Marechal Cunha Machado International Airport,Brazil,Sao Luis
CGH,Congonhas Airport,Brazil,Sao Paulo
SJP,Prof. Eribelto Manoel Reino State Airport,Brazil,Sao Jose Do Rio Preto
SSZ,Base Aérea de Santos Airport,Brazil,Santos
SSA,Deputado Luiz Eduardo Magalhães International Airport,Brazil,Salvador
TMT,Trombetas Airport,Brazil,Oriximina
THE,Senador Petrônio Portela Airport,Brazil,Teresina
TFF,Tefé Airport,Brazil,Tefe
TRQ,Tarauacá Airport,Brazil,Tarauaca
TEC,Telêmaco Borba Airport,Brazil,Telemaco Borba
,Tiriós Airport,Brazil,Obidos Tirios
TBT,Tabatinga Airport,Brazil,Tabatinga
TUR,Tucuruí Airport,Brazil,Tucurui
SJL,São Gabriel da Cachoeira Airport,Brazil,Sao Gabriel
PAV,Paulo Afonso Airport,Brazil,Paulo Alfonso
URG,Rubem Berta Airport,Brazil,Uruguaiana
UDI,Ten. Cel. Aviador César Bombonato Airport,Brazil,Uberlandia
UBA,Mário de Almeida Franco Airport,Brazil,Uberaba
VAG,Major Brigadeiro Trompowsky Airport,Brazil,Varginha
BVH,Brigadeiro Camarão Airport,Brazil,Vilhena
VIX,Eurico de Aguiar Salles Airport,Brazil,Vitoria
,Iauaretê Airport,Brazil,Iauarete
QPS,Campo Fontenelle Airport,Brazil,Piracununga
ARI,Chacalluta Airport,Chile,Arica
BBA,Balmaceda Airport,Chile,Balmaceda
,El Bosque Airport,Chile,Santiago
CCH,Chile Chico Airport,Chile,Chile Chico
CJC,El Loa Airport,Chile,Calama
YAI,Gral. Bernardo O´Higgins Airport,Chile,Chillan
PUQ,Pdte. Carlos Ibañez del Campo Airport,Chile,Punta Arenas
GXQ,Teniente Vidal Airport,Chile,Coyhaique
IQQ,Diego Aracena Airport,Chile,Iquique
SCL,Comodoro Arturo Merino Benítez International Airport,Chile,Santiago
ANF,Andrés Sabella Gálvez International Airport,Chile,Antofagasta
WPR,Capitan Fuentes Martinez Airport Airport,Chile,Porvenir
FFU,Futaleufú Airport,Chile,Futaleufu
LSQ,María Dolores Airport,Chile,Los Angeles
WPU,Guardiamarina Zañartu Airport,Chile,Puerto Williams
CCP,Carriel Sur Airport,Chile,Concepcion
IPC,Mataveri Airport,Chile,Easter Island
ZOS,Cañal Bajo Carlos - Hott Siebert Airport,Chile,Osorno
VLR,Vallenar Airport,Chile,Vallenar
QRC,De La Independencia Airport,Chile,Rancagua
TNM,Teniente Rodolfo Marsh Martin Base,Antarctica,Isla Rey Jorge
LSC,La Florida Airport,Chile,La Serena
,Eulogio Sánchez Airport,Chile,Santiago
PZS,Maquehue Airport,Chile,Temuco
PMC,El Tepual Airport,Chile,Puerto Montt
WCH,Chaitén Airport,Chile,Chaiten
ZAL,Pichoy Airport,Chile,Valdivia
ATF,Chachoán Airport,Ecuador,Ambato
,Hacienda Clementina Airport,Ecuador,Clementia
OCC,Francisco De Orellana Airport,Ecuador,Coca
CUE,Mariscal Lamar Airport,Ecuador,Cuenca
GPS,Seymour Airport,Ecuador,Galapagos
GYE,José Joaquín de Olmedo International Airport,Ecuador,Guayaquil
,Gualaquiza Airport,Ecuador,Gualaquiza
,Atahualpa Airport,Ecuador,Ibarra
,Km 192 Airport,Ecuador,Km-192
,Hacienda La Julia Airport,Ecuador,La Julia
LTX,Cotopaxi International Airport,Ecuador,Latacunga
MRR,Jose Maria Velasco Ibarra Airport,Ecuador,Macara
XMS,Coronel E Carvajal Airport,Ecuador,Macas
MCH,General Manuel Serrano Airport,Ecuador,Machala
,El Carmen Airport,Ecuador,Montalvo
MEC,Eloy Alfaro International Airport,Ecuador,Manta
,Maragrosa Airport,Ecuador,Maragrosa
,Amable Calle Gutierrez Airport,Ecuador,Pasaje
PVO,Reales Tamarindos Airport,Ecuador,Portoviejo
,Quevedo Airport,Ecuador,Quevedo
UIO,Mariscal Sucre International Airport,Ecuador,Quito
,Chimborazo Airport,Ecuador,Riobamba
ETR,Santa Rosa International Airport,Ecuador,Santa Rosa
SNC,General Ulpiano Paez Airport,Ecuador,Salinas
,Santo Domingo de Los Colorados Airport,Ecuador,Santo Domingo
,Taura Airport,Ecuador,Taura
,Mayor Galo Torres Airport,Ecuador,Tena
TPC,Tarapoa Airport,Ecuador,Tarapoa
TUA,Teniente Coronel Luis a Mantilla Airport,Ecuador,Tulcan
ASU,Silvio Pettirossi International Airport,Paraguay,Asuncion
AYO,Juan De Ayolas Airport,Paraguay,Ayolas
CIO,Teniente Col Carmelo Peralta Airport,Paraguay,Conception
,Itaipú Airport,Paraguay,Itaipu
ESG,Dr. Luis Maria Argaña International Airport,Paraguay,Mariscal Estigarribia
PIL,Carlos Miguel Gimenez Airport,Paraguay,Pilar
AXM,El Eden Airport,Colombia,Armenia
PUU,Tres De Mayo Airport,Colombia,Puerto Asis
ELB,Las Flores Airport,Colombia,El Banco
BGA,Palonegro Airport,Colombia,Bucaramanga
BOG,El Dorado International Airport,Colombia,Bogota
BAQ,Ernesto Cortissoz International Airport,Colombia,Barranquilla
BSC,José Celestino Mutis Airport,Colombia,Bahia Solano
BUN,Gerardo Tobar López Airport,Colombia,Buenaventura
CUC,Camilo Daza International Airport,Colombia,Cucuta
CTG,Rafael Nuñez International Airport,Colombia,Cartagena
CLO,Alfonso Bonilla Aragon International Airport,Colombia,Cali
TCO,La Florida Airport,Colombia,Tumaco
CZU,Las Brujas Airport,Colombia,Corozal
EJA,Yariguíes Airport,Colombia,Barrancabermeja
FLA,Gustavo Artunduaga Paredes Airport,Colombia,Florencia
GIR,Santiago Vila Airport,Colombia,Girardot
GPI,Juan Casiano Airport,Colombia,Guapi
,Guaymaral Airport,Colombia,Guaymaral
IBE,Perales Airport,Colombia,Ibague
IPI,San Luis Airport,Colombia,Ipiales
APO,Antonio Roldan Betancourt Airport,Colombia,Carepa
MCJ,Jorge Isaac Airport,Colombia,La Mina
LET,Alfredo Vásquez Cobo International Airport,Colombia,Leticia
EOH,Enrique Olaya Herrera Airport,Colombia,Medellin
MGN,Baracoa Airport,Colombia,Magangue
MTR,Los Garzones Airport,Colombia,Monteria
MVP,Fabio Alberto Leon Bentley Airport,Colombia,Mitu
MZL,La Nubia Airport,Colombia,Manizales
NVA,Benito Salas Airport,Colombia,Neiva
OCV,Aguas Claras Airport,Colombia,Ocana
OTU,Otu Airport,Colombia,Otu
,Puerto Bolívar Airport,Colombia,Puerto Bolivar
PCR,German Olano Airport,Colombia,Puerto Carreno
PEI,Matecaña International Airport,Colombia,Pereira
PTX,Pitalito Airport,Colombia,Pitalito
PPN,Guillermo León Valencia Airport,Colombia,Popayan
PSO,Antonio Narino Airport,Colombia,Pasto
PVA,El Embrujo Airport,Colombia,Providencia
MQU,Mariquita Airport,Colombia,Mariquita
MDE,Jose Maria Córdova International Airport,Colombia,Rio Negro
RCH,Almirante Padilla Airport,Colombia,Rio Hacha
SJE,Jorge E. Gonzalez Torres Airport,Colombia,San Jose Del Guaviare
SMR,Simón Bolívar International Airport,Colombia,Santa Marta
ADZ,Gustavo Rojas Pinilla International Airport,Colombia,San Andres Island
SVI,Eduardo Falla Solano Airport,Colombia,San Vincente De Caguan
TME,Gustavo Vargas Airport,Colombia,Tame
AUC,Santiago Perez Airport,Colombia,Arauca
UIB,El Caraño Airport,Colombia,Quibdo
ULQ,Heriberto Gíl Martínez Airport,Colombia,Tulua
VUP,Alfonso López Pumarejo Airport,Colombia,Valledupar
VVC,Vanguardia Airport,Colombia,Villavicencio
BJO,Bermejo Airport,Bolivia,Bermejo
CBB,Jorge Wilsterman International Airport,Bolivia,Cochabamba
CCA,Chimore Airport,Bolivia,Chapacura
CIJ,Capitán Aníbal Arab Airport,Bolivia,Cobija
LPB,El Alto International Airport,Bolivia,La Paz
ORU,Juan Mendoza Airport,Bolivia,Oruro
POI,Capitan Nicolas Rojas Airport,Bolivia,Potosi
PSZ,Capitán Av. Salvador Ogaya G. airport,Bolivia,Puerto Suarez
SBL,Santa Ana Del Yacuma Airport,Bolivia,Santa Ana
SRE,Juana Azurduy De Padilla Airport,Bolivia,Sucre
TJA,Capitan Oriel Lea Plaza Airport,Bolivia,Tarija
TDD,Teniente Av. Jorge Henrich Arauz Airport,Bolivia,Trinidad
VLM,Teniente Coronel Rafael Pabón Airport,Bolivia,Villa Montes
VVI,Viru Viru International Airport,Bolivia,Santa Cruz
BYC,Yacuiba Airport,Bolivia,Yacuiba
PBM,Johan Adolf Pengel International Airport,Suriname,Zandery
CAY,Cayenne-Rochambeau Airport,French Guiana,Cayenne
OYP,Saint-Georges-de-l'Oyapock Airport,French Guiana,St.-georges Oyapock
,Huancabamba Airport,Peru,Huancabamba
AOP,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Peru,Andoas
,Teniente General Gerardo Pérez Pinedo Airport,Peru,Atalaya
IBP,Iberia Airport,Peru,Iberia
PCL,Cap FAP David Abenzur Rengifo International Airport,Peru,Pucallpa
CHM,Teniente FAP Jaime A De Montreuil Morales Airport,Peru,Chimbote
,Puerto Esperanza Airport,Peru,Puerto Esperanza
,Cesar Torke Podesta Airport,Peru,Moquegua
CIX,Capitan FAP Jose A Quinones Gonzales International Airport,Peru,Chiclayo
AYP,Coronel FAP Alfredo Mendivil Duarte Airport,Peru,Ayacucho
ANS,Andahuaylas Airport,Peru,Andahuaylas
ATA,Comandante FAP German Arias Graziani Airport,Peru,Anta
LIM,Jorge Chávez International Airport,Peru,Lima
JJI,Juanjui Airport,Peru,Juanjui
JAU,Francisco Carle Airport,Peru,Jauja
JUL,Inca Manco Capac International Airport,Peru,Juliaca
ILQ,Ilo Airport,Peru,Ilo
,Las Palmas Air Base,Peru,Las Palmas
TBP,Capitan FAP Pedro Canga Rodriguez Airport,Peru,Tumbes
YMS,Moises Benzaquen Rengifo Airport,Peru,Yurimaguas
,Collique Airport,Peru,Collique
CHH,Chachapoyas Airport,Peru,Chachapoyas
IQT,Coronel FAP Francisco Secada Vignetta International Airport,Peru,Iquitos
AQP,Rodríguez Ballón International Airport,Peru,Arequipa
,Capitán FAP Leonardo Alvariño Herr Airport,Peru,San Ramon
TRU,Capitan FAP Carlos Martinez De Pinillos International Airport,Peru,Trujillo
PIO,Capitán FAP Renán Elías Olivera International Airport,Peru,Pisco
TPP,Cadete FAP Guillermo Del Castillo Paredes Airport,Peru,Tarapoto
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Peru,Tacna
PEM,Padre Aldamiz International Airport,Peru,Puerto Maldonado
PIU,Capitán FAP Guillermo Concha Iberico International Airport,Peru,Piura
TYL,Capitan Montes Airport,Peru,Talara
CUZ,Alejandro Velasco Astete International Airport,Peru,Cuzco
,Angel S Adami Airport,Uruguay,Montevideo
DZO,Santa Bernardina International Airport,Uruguay,Durazno
MVD,Carrasco International /General C L Berisso Airport,Uruguay,Montevideo
STY,Nueva Hesperides International Airport,Uruguay,Salto
AGV,Oswaldo Guevara Mujica Airport,Venezuela,Acarigua
AAO,Anaco Airport,Venezuela,Anaco
,San Fernando de Atabapo Airport,Venezuela,San Fernando Deatabapo
BLA,General José Antonio Anzoategui International Airport,Venezuela,Barcelona
BNS,Barinas Airport,Venezuela,Barinas
,El Libertador Airbase,Venezuela,Maracaibo
BRM,Barquisimeto International Airport,Venezuela,Barquisimeto
CBL,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Venezuela,Ciudad Bolivar
CXA,Caicara del Orinoco Airport,Venezuela,Caicara De Orinoco
,San Carlos Airport,Venezuela,San Carlos
CLZ,Calabozo Airport,Venezuela,Calabozo
CAJ,Canaima Airport,Venezuela,Canaima
VCR,Carora Airport,Venezuela,Carora
CUP,General Francisco Bermúdez Airport,Venezuela,Carupano
CZE,José Leonardo Chirinos Airport,Venezuela,Coro
,Oscar Machado Zuluaga Airport,Venezuela,Caracas
CUM,Cumaná (Antonio José de Sucre) Airport,Venezuela,Cumana
,Capitán Manuel Ríos Airbase,Venezuela,Carrizal
EOR,El Dorado Airport,Venezuela,El Dorado
EOZ,Elorza Airport,Venezuela,Elorza
GDO,Guasdalito Airport,Venezuela,Guasdualito
GUI,Guiria Airport,Venezuela,Guiria
GUQ,Guanare Airport,Venezuela,Guanare
